"site_id","sample_id","site_code","day","month","year","date","latitude","longitude","waterbody_name","waterbody_type","state","river_type","dipt_spp_rich","dipt_fam_rich","dipt_abund","vec_rich","vec_fam_rich","vec_abund","flow_m3.s","velocity_m.s","suspended_solids_mg.l","pH","temperature_C","oxygen_dissolved_mg.l","oxygen_saturation","BOD7_mg.l","ChDS_Cr_mg.l","NH4_N_mg.l","NO2_N_mg.l","NO3_N_mg.l","mineral_N_mg.l","total_N_mg.l","PO4_P_mg.l","total_P_mg.l","electrical_conductivity_mikroS.cm","alkalinity_mmol.l","Arable.land_2018_100m","Artificial..non.agricultural.vegetated.areas_2018_100m","Forests_2018_100m","Heterogeneous.agricultural.areas_2018_100m","Industrial..commercial.and.transport.units_2018_100m","Inland.waters_2018_100m","Inland.wetlands_2018_100m","Mine..dump.and.construction.sites_2018_100m","Open.spaces.with.little.or.no.vegetation_2018_100m","Pastures_2018_100m","Permanent.crops_2018_100m","Scrub.and.or.herbaceous.vegetation.associations_2018_100m","Urban.fabric_2018_100m"
"LTR1442","LTR1442_19.9.2016","LTR1442_2016",19,9,2016,"2016-09-19",55.2543,24.9789,"Nemunas","river","N",1,6,6,116,1,1,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0.333333333333333
"LTR1442","LTR1442_24.9.2019","LTR1442_2019",24,9,2019,"2019-09-24",55.2543,24.9789,"Nemunas","river","N",1,5,5,175,1,1,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0.333333333333333
"LTR1444","LTR1444_4.10.2010","LTR1444_2010",4,10,2010,"2010-10-04",55.35853711,25.9509103,"Nemunas","river","N",1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.25,0,0,0,0,0,0.75,0,0,0
"LTR1444","LTR1444_18.9.2013","LTR1444_2013",18,9,2013,"2013-09-18",55.35853711,25.9509103,"Nemunas","river","N",1,6,6,234,1,1,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.25,0,0,0,0,0,0.75,0,0,0
"LTR1445","LTR1445_19.10.2016","LTR1445_2016",19,10,2016,"2016-10-19",54.3727,24.5073,"Nemunas","river","HM",1,2,2,37,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0
"LTR1445","LTR1445_9.10.2019","LTR1445_2019",9,10,2019,"2019-10-09",54.3727,24.5073,"Nemunas","river","HM",1,1,1,14,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0
"LTR1447","LTR1447_10.10.2011","LTR1447_2011",10,10,2011,"2011-10-10",54.30826593,24.66192885,"Nemunas","river","N",5,4,4,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0
"LTR1447","LTR1447_14.10.2015","LTR1447_2015",14,10,2015,"2015-10-14",54.30826593,24.66192885,"Nemunas","river","N",5,2,2,56,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0
"LTR1447","LTR1447_10.10.2019","LTR1447_2019",10,10,2019,"2019-10-10",54.30826593,24.66192885,"Nemunas","river","N",5,3,3,14,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0
"LTR1447","LTR1447_13.10.2022","LTR1447_2022",13,10,2022,"2022-10-13",54.30826593,24.66192885,"Nemunas","river","N",5,5,4,52,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0
"LTR1449","LTR1449_14.10.2015","LTR1449_2015",14,10,2015,"2015-10-14",54.34139973,24.88637937,"Nemunas","river","N",2,3,3,61,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0
"LTR1449","LTR1449_2.10.2019","LTR1449_2019",2,10,2019,"2019-10-02",54.34139973,24.88637937,"Nemunas","river","N",2,3,2,48,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0
"LTR1449","LTR1449_11.10.2022","LTR1449_2022",11,10,2022,"2022-10-11",54.34139973,24.88637937,"Nemunas","river","N",2,4,3,262,1,1,242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0
"LTR1450","LTR1450_11.10.2017","LTR1450_2017",11,10,2017,"2017-10-11",54.6926,23.2917,"Nemunas","river","N",1,5,5,64,1,1,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0
"LTR1450","LTR1450_6.10.2021","LTR1450_2021",6,10,2021,"2021-10-06",54.6926,23.2917,"Nemunas","river","N",1,4,3,35,1,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0
"LTR1451","LTR1451_14.10.2013","LTR1451_2013",14,10,2013,"2013-10-14",54.5884,23.2165,"Nemunas","river","N",1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0
"LTR1451","LTR1451_11.10.2016","LTR1451_2016",11,10,2016,"2016-10-11",54.5884,23.2165,"Nemunas","river","N",1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0
"LTR1451","LTR1451_5.10.2021","LTR1451_2021",5,10,2021,"2021-10-05",54.5884,23.2165,"Nemunas","river","N",1,1,1,13,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0
"LTR1453","LTR1453_27.9.2012","LTR1453_2012",27,9,2012,"2012-09-27",54.554,25.3129,"Nemunas","river","N",1,4,4,22,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0
"LTR1453","LTR1453_26.9.2016","LTR1453_2016",26,9,2016,"2016-09-26",54.554,25.3129,"Nemunas","river","N",1,3,3,27,2,2,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0
"LTR1453","LTR1453_13.10.2021","LTR1453_2021",13,10,2021,"2021-10-13",54.554,25.3129,"Nemunas","river","N",1,4,4,23,1,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0
"LTR1455","LTR1455_22.9.2014","LTR1455_2014",22,9,2014,"2014-09-22",55.615,23.5493,"Nemunas","river","N",1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0
"LTR1455","LTR1455_20.10.2020","LTR1455_2020",20,10,2020,"2020-10-20",55.615,23.5493,"Nemunas","river","N",1,2,1,49,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0
"LTR1457","LTR1457_3.11.2010","LTR1457_2010",3,11,2010,"2010-11-03",55.7054,22.1335,"Nemunas","river","N",1,4,4,210,2,2,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0.666666666666667,0
"LTR1457","LTR1457_14.10.2021","LTR1457_2021",14,10,2021,"2021-10-14",55.7054,22.1335,"Nemunas","river","N",1,1,1,86,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0.666666666666667,0
"LTR1458","LTR1458_28.9.2011","LTR1458_2011",28,9,2011,"2011-09-28",54.4249,25.5516,"Nemunas","river","N",1,3,3,57,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR1458","LTR1458_17.9.2014","LTR1458_2014",17,9,2014,"2014-09-17",54.4249,25.5516,"Nemunas","river","N",1,7,6,714,1,1,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR1458","LTR1458_27.9.2021","LTR1458_2021",27,9,2021,"2021-09-27",54.4249,25.5516,"Nemunas","river","N",1,7,6,24,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR1459","LTR1459_27.9.2010","LTR1459_2010",27,9,2010,"2010-09-27",54.73674424,24.55226578,"Nemunas","river","N",1,3,3,15,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR1459","LTR1459_25.9.2013","LTR1459_2013",25,9,2013,"2013-09-25",54.73674424,24.55226578,"Nemunas","river","N",1,4,4,762,1,1,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR1459","LTR1459_28.9.2016","LTR1459_2016",28,9,2016,"2016-09-28",54.73674424,24.55226578,"Nemunas","river","N",1,3,3,23,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR1459","LTR1459_30.9.2019","LTR1459_2019",30,9,2019,"2019-09-30",54.73674424,24.55226578,"Nemunas","river","N",1,3,3,67,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR1459","LTR1459_26.9.2022","LTR1459_2022",26,9,2022,"2022-09-26",54.73674424,24.55226578,"Nemunas","river","N",1,9,7,95,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR1460","LTR1460_16.9.2010","LTR1460_2010",16,9,2010,"2010-09-16",54.55478802,22.74990614,"Nemunas","river","N",1,2,2,58,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0
"LTR1460","LTR1460_11.10.2013","LTR1460_2013",11,10,2013,"2013-10-11",54.55478802,22.74990614,"Nemunas","river","N",1,2,2,42,1,1,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0
"LTR1461","LTR1461_5.10.2010","LTR1461_2010",5,10,2010,"2010-10-05",55.95984206,25.43206404,"Lielupe","river","N",1,1,1,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0
"LTR1461","LTR1461_7.10.2013","LTR1461_2013",7,10,2013,"2013-10-07",55.95984206,25.43206404,"Lielupe","river","N",1,1,1,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0
"LTR1461","LTR1461_27.9.2016","LTR1461_2016",27,9,2016,"2016-09-27",55.95984206,25.43206404,"Lielupe","river","N",1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0
"LTR1461","LTR1461_25.9.2019","LTR1461_2019",25,9,2019,"2019-09-25",55.95984206,25.43206404,"Lielupe","river","N",1,2,2,41,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0
"LTR1461","LTR1461_4.10.2022","LTR1461_2022",4,10,2022,"2022-10-04",55.95984206,25.43206404,"Lielupe","river","N",1,3,2,20,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0
"LTR1462","LTR1462_11.10.2010","LTR1462_2010",11,10,2010,"2010-10-11",55.5031,22.0195,"Nemunas","river","N",2,1,1,4,0,0,0,4.53166666666667,0.4925,6.05555555555556,7.62444444444444,10.1111111111111,9.22,81.8195555555556,2.61111111111111,NA,0.107333333333333,0.0147777777777778,0.957777777777778,1.07988888888889,1.71111111111111,0.024,0.0672222222222222,541.777777777778,4.79666666666667,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0
"LTR1462","LTR1462_12.9.2011","LTR1462_2011",12,9,2011,"2011-09-12",55.5031,22.0195,"Nemunas","river","N",2,1,1,16,0,0,0,11.5481818181818,0.589090909090909,10.0083333333333,7.69,9,8.22583333333333,71.9435,3.13333333333333,25.625,0.0949166666666667,0.01875,1.35333333333333,1.467,2.13333333333333,0.0208333333333333,0.06125,405.333333333333,3.96,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0
"LTR1462","LTR1462_18.10.2012","LTR1462_2012",18,10,2012,"2012-10-18",55.5031,22.0195,"Nemunas","river","N",2,2,1,7,0,0,0,8.91083333333333,NA,8.675,8.00833333333333,9,9.12,NA,2.74166666666667,37.3333333333333,0.0676666666666667,0.0154166666666667,0.853333333333333,0.936416666666667,1.56666666666667,0.0185833333333333,0.0525833333333333,385.583333333333,4.0525,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0
"LTR1462","LTR1462_25.9.2013","LTR1462_2013",25,9,2013,"2013-09-25",55.5031,22.0195,"Nemunas","river","N",2,6,5,11,1,1,2,9.72166666666667,NA,8.725,8.025,8.33333333333333,8.47416666666667,NA,3.26666666666667,25.0833333333333,0.0625833333333333,0.0133333333333333,1.10666666666667,1.18258333333333,1.81583333333333,0.01675,0.052,431,3.8375,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0
"LTR1462","LTR1462_13.10.2014","LTR1462_2014",13,10,2014,"2014-10-13",55.5031,22.0195,"Nemunas","river","N",2,6,1,58,0,0,0,10.2808333333333,NA,8.175,8.125,9.58333333333333,7.975,NA,3.24166666666667,23.5833333333333,0.0885833333333333,0.0128333333333333,1.14166666666667,1.24308333333333,1.84916666666667,0.0195833333333333,0.0635,404,3.76666666666667,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0
"LTR1462","LTR1462_12.10.2015","LTR1462_2015",12,10,2015,"2015-10-12",55.5031,22.0195,"Nemunas","river","N",2,10,8,79,1,1,10,4.84083333333333,NA,5.73333333333333,8.125,9.58333333333333,9.3,NA,2.15833333333333,32.55,0.0733333333333333,0.0129166666666667,1.235,1.32125,1.84,0.0185,0.0510833333333333,475,4.075,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0
"LTR1462","LTR1462_12.9.2016","LTR1462_2016",12,9,2016,"2016-09-12",55.5031,22.0195,"Nemunas","river","N",2,2,2,14,1,1,5,5.29083333333333,NA,5.79166666666667,8.41666666666667,9.58333333333333,8.10833333333333,NA,2.40833333333333,25.3416666666667,0.103416666666667,0.01625,1.25083333333333,1.3705,1.8675,0.03325,0.0835,458.833333333333,3.81666666666667,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0
"LTR1462","LTR1462_4.10.2017","LTR1462_2017",4,10,2017,"2017-10-04",55.5031,22.0195,"Nemunas","river","N",2,1,1,18,0,0,0,5.24583333333333,NA,6.21666666666667,8.425,9,8.2,NA,3.13333333333333,28.0833333333333,0.03675,0.0134166666666667,1.21083333333333,1.262,2.01666666666667,0.017875,0.0504166666666667,478.916666666667,4.25,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0
"LTR1462","LTR1462_14.9.2020","LTR1462_2020",14,9,2020,"2020-09-14",55.5031,22.0195,"Nemunas","river","N",2,3,2,99,0,0,0,9.22,NA,8.9,7.96666666666667,10.6666666666667,9.1,89.0178,2.58916666666667,42.2083333333333,0.0475833333333333,0.0118333333333333,1.065,1.12441666666667,2.33666666666667,0.0112916666666667,0.0520833333333333,372.75,3.65,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0
"LTR1462","LTR1462_11.9.2023","LTR1462_2023",11,9,2023,"2023-09-11",55.5031,22.0195,"Nemunas","river","N",2,8,4,45,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0
"LTR1463","LTR1463_5.10.2010","LTR1463_2010",5,10,2010,"2010-10-05",56.21022899,21.97266612,"Venta","river","N",1,1,1,148,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0
"LTR1463","LTR1463_27.9.2012","LTR1463_2012",27,9,2012,"2012-09-27",56.21022899,21.97266612,"Venta","river","N",1,1,1,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0
"LTR1464","LTR1464_4.10.2010","LTR1464_2010",4,10,2010,"2010-10-04",55.33531748,26.35278059,"Dauguva","river","N",1,2,2,77,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0
"LTR1464","LTR1464_26.9.2012","LTR1464_2012",26,9,2012,"2012-09-26",55.33531748,26.35278059,"Dauguva","river","N",1,5,5,21,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0
"LTR1464","LTR1464_21.9.2015","LTR1464_2015",21,9,2015,"2015-09-21",55.33531748,26.35278059,"Dauguva","river","N",1,4,4,44,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.666666666666667,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0
"LTR1465","LTR1465_30.9.2010","LTR1465_2010",30,9,2010,"2010-09-30",54.4454,23.7747,"Nemunas","river","N",3,2,2,22,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0,0,0.75,0,0,0,0,0,0,0,0,0
"LTR1465","LTR1465_15.10.2013","LTR1465_2013",15,10,2013,"2013-10-15",54.4454,23.7747,"Nemunas","river","N",3,3,3,41,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0,0,0.75,0,0,0,0,0,0,0,0,0
"LTR1465","LTR1465_8.10.2015","LTR1465_2015",8,10,2015,"2015-10-08",54.4454,23.7747,"Nemunas","river","HM",3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0,0,0.75,0,0,0,0,0,0,0,0,0
"LTR1465","LTR1465_30.9.2020","LTR1465_2020",30,9,2020,"2020-09-30",54.4454,23.7747,"Nemunas","river","HM",3,2,1,80,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0,0,0.75,0,0,0,0,0,0,0,0,0
"LTR1466","LTR1466_19.10.2010","LTR1466_2010",19,10,2010,"2010-10-19",56.12419221,21.26387801,"Venta","river","N",1,2,2,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0,0,0.75,0,0,0,0,0,0,0,0,0
"LTR1466","LTR1466_27.9.2012","LTR1466_2012",27,9,2012,"2012-09-27",56.12419221,21.26387801,"Venta","river","N",1,1,1,23,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0,0,0.75,0,0,0,0,0,0,0,0,0
"LTR1466","LTR1466_20.9.2016","LTR1466_2016",20,9,2016,"2016-09-20",56.12419221,21.26387801,"Venta","river","N",3,5,5,97,1,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0,0,0.75,0,0,0,0,0,0,0,0,0
"LTR1466","LTR1466_9.10.2019","LTR1466_2019",9,10,2019,"2019-10-09",56.12419221,21.26387801,"Venta","river","N",3,9,8,246,1,1,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0,0,0.75,0,0,0,0,0,0,0,0,0
"LTR1466","LTR1466_22.9.2022","LTR1466_2022",22,9,2022,"2022-09-22",56.12419221,21.26387801,"Venta","river","N",3,2,1,218,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0,0,0.75,0,0,0,0,0,0,0,0,0
"LTR1467","LTR1467_30.9.2010","LTR1467_2010",30,9,2010,"2010-09-30",56.24498118,24.7348871,"Lielupe","river","N",3,1,1,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0
"LTR1467","LTR1467_8.10.2013","LTR1467_2013",8,10,2013,"2013-10-08",56.24498118,24.7348871,"Lielupe","river","N",3,1,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0
"LTR1467","LTR1467_29.9.2016","LTR1467_2016",29,9,2016,"2016-09-29",56.24498118,24.7348871,"Lielupe","river","N",3,1,1,32,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0
"LTR1467","LTR1467_2.10.2019","LTR1467_2019",2,10,2019,"2019-10-02",56.24498118,24.7348871,"Lielupe","river","N",3,1,1,85,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0
"LTR1467","LTR1467_5.10.2022","LTR1467_2022",5,10,2022,"2022-10-05",56.24498118,24.7348871,"Lielupe","river","N",3,2,1,31,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0
"LTR1468","LTR1468_29.9.2011","LTR1468_2011",29,9,2011,"2011-09-29",55.0067,26.0851,"Nemunas","river","N",1,6,6,172,1,1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR1468","LTR1468_13.10.2014","LTR1468_2014",13,10,2014,"2014-10-13",55.0067,26.0851,"Nemunas","river","N",1,8,8,144,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR1468","LTR1468_8.10.2020","LTR1468_2020",8,10,2020,"2020-10-08",55.0067,26.0851,"Nemunas","river","N",1,4,3,167,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR1469","LTR1469_25.9.2010","LTR1469_2010",25,9,2010,"2010-09-25",55.5163,24.0757,"Nemunas","river","N",5,2,2,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR1469","LTR1469_27.9.2011","LTR1469_2011",27,9,2011,"2011-09-27",55.5163,24.0757,"Nemunas","river","N",5,5,5,50,2,2,4,10.0657142857143,0.251428571428571,1.975,7.8575,10.65,8.6525,76.5825,1.4,NA,0.095,0.026,3.1275,3.2485,5.35,0.0915,0.1155,646,5.5,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR1469","LTR1469_30.9.2015","LTR1469_2015",30,9,2015,"2015-09-30",55.5163,24.0757,"Nemunas","river","N",5,2,2,5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR1469","LTR1469_4.10.2018","LTR1469_2018",4,10,2018,"2018-10-04",55.5163,24.0757,"Nemunas","river","N",5,1,1,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR1469","LTR1469_28.9.2021","LTR1469_2021",28,9,2021,"2021-09-28",55.5163,24.0757,"Nemunas","river","N",5,1,1,11,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0
"LTR1470","LTR1470_12.10.2010","LTR1470_2010",12,10,2010,"2010-10-12",55.1717,24.2492,"Nemunas","river","HM",1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0
"LTR1470","LTR1470_7.10.2014","LTR1470_2014",7,10,2014,"2014-10-07",55.1717,24.2492,"Nemunas","river","HM",3,1,1,37,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0
